comunidad|provincia|municipio|partido|votos|porcentaje
andalucia|almeria|Berja|VOX|577|15.22
andalucia|almeria|Berja|SUMAR|69|1.82
andalucia|almeria|Berja|PODEMOS|40|1.05
andalucia|almeria|Canjáyar|FO|3|0.59
andalucia|almeria|Canjáyar|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|22|4.33
andalucia|almeria|Canjáyar|IZQESP|0|0
andalucia|almeria|Canjáyar|PP|195|38.46
andalucia|almeria|Canjáyar|PSOE|204|40.23
andalucia|almeria|Canjáyar|VOX|56|11.04
andalucia|almeria|Canjáyar|SUMAR|6|1.18
andalucia|almeria|Canjáyar|PODEMOS|6|1.18
andalucia|almeria|Cantoria|FO|4|0.31
andalucia|almeria|Cantoria|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|72|5.75
andalucia|almeria|Cantoria|IZQESP|1|0.07
andalucia|almeria|Cantoria|PP|420|33.54
andalucia|almeria|Cantoria|PSOE|606|48.4
andalucia|almeria|Cantoria|VOX|101|8.06
andalucia|almeria|Cantoria|SUMAR|19|1.51
andalucia|almeria|Cantoria|PODEMOS|8|0.63
andalucia|almeria|Carboneras|FO|6|0.25
andalucia|almeria|Carboneras|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|162|6.98
andalucia|almeria|Carboneras|IZQESP|2|0.08
andalucia|almeria|Carboneras|PP|892|38.46
andalucia|almeria|Carboneras|PSOE|774|33.37
andalucia|almeria|Carboneras|VOX|289|12.46
andalucia|almeria|Carboneras|SUMAR|48|2.06
andalucia|almeria|Carboneras|PODEMOS|70|3.01
andalucia|almeria|Castro de Filabres|FO|0|0
andalucia|almeria|Castro de Filabres|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|1|1.69
andalucia|almeria|Castro de Filabres|IZQESP|0|0
andalucia|almeria|Castro de Filabres|PP|20|33.89
andalucia|almeria|Castro de Filabres|PSOE|34|57.62
andalucia|almeria|Castro de Filabres|VOX|2|3.38
andalucia|almeria|Castro de Filabres|SUMAR|1|1.69
andalucia|almeria|Castro de Filabres|PODEMOS|0|0
andalucia|almeria|Chercos|FO|2|1.51
andalucia|almeria|Chercos|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|5|3.78
andalucia|almeria|Chercos|IZQESP|0|0
andalucia|almeria|Chercos|PP|40|30.3
andalucia|almeria|Chercos|PSOE|50|37.87
andalucia|almeria|Chercos|VOX|26|19.69
andalucia|almeria|Chercos|SUMAR|1|0.75
andalucia|almeria|Chercos|PODEMOS|2|1.51
andalucia|almeria|Chirivel|FO|0|0
andalucia|almeria|Chirivel|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|20|3.28
andalucia|almeria|Chirivel|IZQESP|1|0.16
andalucia|almeria|Chirivel|PP|209|34.31
andalucia|almeria|Chirivel|PSOE|256|42.03
andalucia|almeria|Chirivel|VOX|82|13.46
andalucia|almeria|Chirivel|SUMAR|21|3.44
andalucia|almeria|Chirivel|PODEMOS|2|0.32
andalucia|almeria|Cóbdar|FO|0|0
andalucia|almeria|Cóbdar|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|0|0
andalucia|almeria|Cóbdar|IZQESP|0|0
andalucia|almeria|Cóbdar|PP|45|64.28
andalucia|almeria|Cóbdar|PSOE|15|21.42
andalucia|almeria|Cóbdar|VOX|5|7.14
andalucia|almeria|Cóbdar|SUMAR|2|2.85
andalucia|almeria|Cóbdar|PODEMOS|1|1.42
andalucia|almeria|Cuevas del Almanzora|FO|18|0.44
andalucia|almeria|Cuevas del Almanzora|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|169|4.17
andalucia|almeria|Cuevas del Almanzora|IZQESP|1|0.02
andalucia|almeria|Cuevas del Almanzora|PP|1.700|41.98
andalucia|almeria|Cuevas del Almanzora|PSOE|1.376|33.98
andalucia|almeria|Cuevas del Almanzora|VOX|578|14.27
andalucia|almeria|Cuevas del Almanzora|SUMAR|71|1.75
andalucia|almeria|Cuevas del Almanzora|PODEMOS|50|1.23
andalucia|almeria|Dalías|FO|2|0.14
andalucia|almeria|Dalías|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|74|5.21
andalucia|almeria|Dalías|IZQESP|3|0.21
andalucia|almeria|Dalías|PP|576|40.59
andalucia|almeria|Dalías|PSOE|479|33.75
andalucia|almeria|Dalías|VOX|147|10.35
andalucia|almeria|Dalías|SUMAR|51|3.59
andalucia|almeria|Dalías|PODEMOS|28|1.97
andalucia|almeria|El Ejido|FO|72|0.34
andalucia|almeria|El Ejido|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|1.617|7.71
andalucia|almeria|El Ejido|IZQESP|22|0.1
andalucia|almeria|El Ejido|PP|9.399|44.83
andalucia|almeria|El Ejido|PSOE|3.934|18.76
andalucia|almeria|El Ejido|VOX|4.573|21.81
andalucia|almeria|El Ejido|SUMAR|401|1.91
andalucia|almeria|El Ejido|PODEMOS|285|1.35
andalucia|almeria|Enix|FO|1|0.42
andalucia|almeria|Enix|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|11|4.72
andalucia|almeria|Enix|IZQESP|0|0
andalucia|almeria|Enix|PP|125|53.64
andalucia|almeria|Enix|PSOE|45|19.31
andalucia|almeria|Enix|VOX|35|15.02
andalucia|almeria|Enix|SUMAR|7|3
andalucia|almeria|Enix|PODEMOS|3|1.28
andalucia|almeria|Felix|FO|1|0.25
andalucia|almeria|Felix|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|27|6.92
andalucia|almeria|Felix|IZQESP|0|0
andalucia|almeria|Felix|PP|176|45.12
andalucia|almeria|Felix|PSOE|108|27.69
andalucia|almeria|Felix|VOX|58|14.87
andalucia|almeria|Felix|SUMAR|10|2.56
andalucia|almeria|Felix|PODEMOS|5|1.28
andalucia|almeria|Fiñana|FO|1|0.09
andalucia|almeria|Fiñana|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|34|3.35
andalucia|almeria|Fiñana|IZQESP|0|0
andalucia|almeria|Fiñana|PP|238|23.51
andalucia|almeria|Fiñana|PSOE|428|42.29
andalucia|almeria|Fiñana|VOX|265|26.18
andalucia|almeria|Fiñana|SUMAR|19|1.87
