comunidad|provincia|municipio|partido|votos|porcentaje
andalucia|sevilla|Écija|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|875|6.11
andalucia|sevilla|Écija|IZQESP|18|0.12
andalucia|sevilla|Écija|PP|5.974|41.72
andalucia|sevilla|Écija|PSOE|4.386|30.63
andalucia|sevilla|Écija|VOX|1.679|11.72
andalucia|sevilla|Écija|SUMAR|546|3.81
andalucia|sevilla|Écija|PODEMOS|222|1.55
andalucia|sevilla|El Castillo de las Guardas|FO|0|0
andalucia|sevilla|El Castillo de las Guardas|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|23|4.57
andalucia|sevilla|El Castillo de las Guardas|IZQESP|0|0
andalucia|sevilla|El Castillo de las Guardas|PP|102|20.27
andalucia|sevilla|El Castillo de las Guardas|PSOE|288|57.25
andalucia|sevilla|El Castillo de las Guardas|VOX|35|6.95
andalucia|sevilla|El Castillo de las Guardas|SUMAR|20|3.97
andalucia|sevilla|El Castillo de las Guardas|PODEMOS|11|2.18
andalucia|sevilla|El Coronil|FO|1|0.06
andalucia|sevilla|El Coronil|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|30|1.84
andalucia|sevilla|El Coronil|IZQESP|2|0.12
andalucia|sevilla|El Coronil|PP|297|18.24
andalucia|sevilla|El Coronil|PSOE|568|34.88
andalucia|sevilla|El Coronil|VOX|66|4.05
andalucia|sevilla|El Coronil|SUMAR|56|3.43
andalucia|sevilla|El Coronil|PODEMOS|564|34.64
andalucia|sevilla|El Cuervo de Sevilla|FO|5|0.17
andalucia|sevilla|El Cuervo de Sevilla|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|137|4.91
andalucia|sevilla|El Cuervo de Sevilla|IZQESP|2|0.07
andalucia|sevilla|El Cuervo de Sevilla|PP|1.109|39.82
andalucia|sevilla|El Cuervo de Sevilla|PSOE|1.028|36.91
andalucia|sevilla|El Cuervo de Sevilla|VOX|250|8.97
andalucia|sevilla|El Cuervo de Sevilla|SUMAR|71|2.54
andalucia|sevilla|El Cuervo de Sevilla|PODEMOS|68|2.44
andalucia|sevilla|El Garrobo|FO|1|0.37
andalucia|sevilla|El Garrobo|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|9|3.33
andalucia|sevilla|El Garrobo|IZQESP|0|0
andalucia|sevilla|El Garrobo|PP|74|27.4
andalucia|sevilla|El Garrobo|PSOE|139|51.48
andalucia|sevilla|El Garrobo|VOX|19|7.03
andalucia|sevilla|El Garrobo|SUMAR|13|4.81
andalucia|sevilla|El Garrobo|PODEMOS|0|0
andalucia|sevilla|El Madroño|FO|0|0
andalucia|sevilla|El Madroño|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|0|0
andalucia|sevilla|El Madroño|IZQESP|0|0
andalucia|sevilla|El Madroño|PP|39|30
andalucia|sevilla|El Madroño|PSOE|73|56.15
andalucia|sevilla|El Madroño|VOX|4|3.07
andalucia|sevilla|El Madroño|SUMAR|3|2.3
andalucia|sevilla|El Madroño|PODEMOS|5|3.84
andalucia|sevilla|El Palmar de Troya|FO|1|0.17
andalucia|sevilla|El Palmar de Troya|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|17|2.9
andalucia|sevilla|El Palmar de Troya|IZQESP|1|0.17
andalucia|sevilla|El Palmar de Troya|PP|91|15.55
andalucia|sevilla|El Palmar de Troya|PSOE|382|65.29
andalucia|sevilla|El Palmar de Troya|VOX|56|9.57
andalucia|sevilla|El Palmar de Troya|SUMAR|8|1.36
andalucia|sevilla|El Palmar de Troya|PODEMOS|6|1.02
andalucia|sevilla|El Pedroso|FO|1|0.13
andalucia|sevilla|El Pedroso|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|33|4.58
andalucia|sevilla|El Pedroso|IZQESP|1|0.13
andalucia|sevilla|El Pedroso|PP|253|35.18
andalucia|sevilla|El Pedroso|PSOE|292|40.61
andalucia|sevilla|El Pedroso|VOX|68|9.45
andalucia|sevilla|El Pedroso|SUMAR|15|2.08
andalucia|sevilla|El Pedroso|PODEMOS|25|3.47
andalucia|sevilla|El Real de la Jara|FO|1|0.18
andalucia|sevilla|El Real de la Jara|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|20|3.67
andalucia|sevilla|El Real de la Jara|IZQESP|2|0.36
andalucia|sevilla|El Real de la Jara|PP|186|34.19
andalucia|sevilla|El Real de la Jara|PSOE|218|40.07
andalucia|sevilla|El Real de la Jara|VOX|55|10.11
andalucia|sevilla|El Real de la Jara|SUMAR|19|3.49
andalucia|sevilla|El Real de la Jara|PODEMOS|10|1.83
andalucia|sevilla|El Ronquillo|FO|2|0.34
andalucia|sevilla|El Ronquillo|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|28|4.79
andalucia|sevilla|El Ronquillo|IZQESP|2|0.34
andalucia|sevilla|El Ronquillo|PP|126|21.57
andalucia|sevilla|El Ronquillo|PSOE|319|54.62
andalucia|sevilla|El Ronquillo|VOX|47|8.04
andalucia|sevilla|El Ronquillo|SUMAR|25|4.28
andalucia|sevilla|El Ronquillo|PODEMOS|13|2.22
andalucia|sevilla|El Rubio|FO|0|0
andalucia|sevilla|El Rubio|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|50|3.81
andalucia|sevilla|El Rubio|IZQESP|1|0.07
andalucia|sevilla|El Rubio|PP|426|32.46
andalucia|sevilla|El Rubio|PSOE|592|45.12
andalucia|sevilla|El Rubio|VOX|159|12.11
andalucia|sevilla|El Rubio|SUMAR|36|2.74
andalucia|sevilla|El Rubio|PODEMOS|15|1.14
andalucia|sevilla|El Saucejo|FO|0|0
andalucia|sevilla|El Saucejo|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|63|3.86
andalucia|sevilla|El Saucejo|IZQESP|3|0.18
andalucia|sevilla|El Saucejo|PP|539|33.04
andalucia|sevilla|El Saucejo|PSOE|683|41.87
andalucia|sevilla|El Saucejo|VOX|168|10.3
andalucia|sevilla|El Saucejo|SUMAR|80|4.9
andalucia|sevilla|El Saucejo|PODEMOS|45|2.75
andalucia|sevilla|El Viso del Alcor|FO|28|0.43
andalucia|sevilla|El Viso del Alcor|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|427|6.69
andalucia|sevilla|El Viso del Alcor|IZQESP|7|0.1
andalucia|sevilla|El Viso del Alcor|PP|2.003|31.41
andalucia|sevilla|El Viso del Alcor|PSOE|2.135|33.48
andalucia|sevilla|El Viso del Alcor|VOX|770|12.07
andalucia|sevilla|El Viso del Alcor|SUMAR|523|8.2
andalucia|sevilla|El Viso del Alcor|PODEMOS|150|2.35
andalucia|sevilla|Espartinas|FO|12|0.18
andalucia|sevilla|Espartinas|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|610|9.52
andalucia|sevilla|Espartinas|IZQESP|13|0.2
andalucia|sevilla|Espartinas|PP|2.728|42.57
andalucia|sevilla|Espartinas|PSOE|1.587|24.76
andalucia|sevilla|Espartinas|VOX|704|10.98
andalucia|sevilla|Espartinas|SUMAR|294|4.58
andalucia|sevilla|Espartinas|PODEMOS|176|2.74
andalucia|sevilla|Estepa|FO|14|0.27
andalucia|sevilla|Estepa|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|299|5.94
andalucia|sevilla|Estepa|IZQESP|9|0.17
andalucia|sevilla|Estepa|PP|1.933|38.4
andalucia|sevilla|Estepa|PSOE|1.853|36.81
andalucia|sevilla|Estepa|VOX|434|8.62
andalucia|sevilla|Estepa|SUMAR|131|2.6
andalucia|sevilla|Estepa|PODEMOS|114|2.26
andalucia|sevilla|Fuentes de Andalucía|FO|5|0.18
andalucia|sevilla|Fuentes de Andalucía|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|93|3.35
andalucia|sevilla|Fuentes de Andalucía|IZQESP|4|0.14
andalucia|sevilla|Fuentes de Andalucía|PP|667|24.07
andalucia|sevilla|Fuentes de Andalucía|PSOE|1.371|49.49
andalucia|sevilla|Fuentes de Andalucía|VOX|173|6.24
andalucia|sevilla|Fuentes de Andalucía|SUMAR|231|8.33
andalucia|sevilla|Fuentes de Andalucía|PODEMOS|122|4.4
andalucia|sevilla|Gelves|FO|10|0.24
andalucia|sevilla|Gelves|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|373|9.2
andalucia|sevilla|Gelves|IZQESP|18|0.44
andalucia|sevilla|Gelves|PP|1.424|35.13
andalucia|sevilla|Gelves|PSOE|1.234|30.44
andalucia|sevilla|Gelves|VOX|453|11.17
andalucia|sevilla|Gelves|SUMAR|233|5.74
andalucia|sevilla|Gelves|PODEMOS|129|3.18
andalucia|sevilla|Gerena|FO|4|0.17
andalucia|sevilla|Gerena|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|165|7.27
andalucia|sevilla|Gerena|IZQESP|5|0.22
andalucia|sevilla|Gerena|PP|605|26.68
andalucia|sevilla|Gerena|PSOE|817|36.03
andalucia|sevilla|Gerena|VOX|155|6.83
andalucia|sevilla|Gerena|SUMAR|310|13.67
andalucia|sevilla|Gerena|PODEMOS|110|4.85
andalucia|sevilla|Gilena|FO|2|0.14
andalucia|sevilla|Gilena|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|65|4.63
andalucia|sevilla|Gilena|IZQESP|1|0.07
andalucia|sevilla|Gilena|PP|332|23.66
andalucia|sevilla|Gilena|PSOE|604|43.05
andalucia|sevilla|Gilena|VOX|76|5.41
andalucia|sevilla|Gilena|SUMAR|134|9.55
andalucia|sevilla|Gilena|PODEMOS|124|8.83
andalucia|sevilla|Gines|FO|17|0.3
andalucia|sevilla|Gines|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|369|6.51
