comunidad|provincia|municipio|partido|votos|porcentaje
andalucia|huelva|Linares de la Sierra|FO|1|0.95
andalucia|huelva|Linares de la Sierra|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|5|4.76
andalucia|huelva|Linares de la Sierra|IZQESP|0|0
andalucia|huelva|Linares de la Sierra|PP|25|23.8
andalucia|huelva|Linares de la Sierra|PSOE|58|55.23
andalucia|huelva|Linares de la Sierra|VOX|1|0.95
andalucia|huelva|Linares de la Sierra|SUMAR|4|3.8
andalucia|huelva|Linares de la Sierra|PODEMOS|6|5.71
andalucia|huelva|Los Marines|FO|0|0
andalucia|huelva|Los Marines|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|5|3.26
andalucia|huelva|Los Marines|IZQESP|0|0
andalucia|huelva|Los Marines|PP|38|24.83
andalucia|huelva|Los Marines|PSOE|73|47.71
andalucia|huelva|Los Marines|VOX|11|7.18
andalucia|huelva|Los Marines|SUMAR|10|6.53
andalucia|huelva|Los Marines|PODEMOS|5|3.26
andalucia|huelva|Lucena del Puerto|FO|0|0
andalucia|huelva|Lucena del Puerto|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|19|2.36
andalucia|huelva|Lucena del Puerto|IZQESP|0|0
andalucia|huelva|Lucena del Puerto|PP|479|59.72
andalucia|huelva|Lucena del Puerto|PSOE|123|15.33
andalucia|huelva|Lucena del Puerto|VOX|132|16.45
andalucia|huelva|Lucena del Puerto|SUMAR|5|0.62
andalucia|huelva|Lucena del Puerto|PODEMOS|2|0.24
andalucia|huelva|Manzanilla|FO|0|0
andalucia|huelva|Manzanilla|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|10|1.67
andalucia|huelva|Manzanilla|IZQESP|0|0
andalucia|huelva|Manzanilla|PP|236|39.59
andalucia|huelva|Manzanilla|PSOE|229|38.42
andalucia|huelva|Manzanilla|VOX|44|7.38
andalucia|huelva|Manzanilla|SUMAR|61|10.23
andalucia|huelva|Manzanilla|PODEMOS|9|1.51
andalucia|huelva|Minas de Riotinto|FO|0|0
andalucia|huelva|Minas de Riotinto|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|37|3.37
andalucia|huelva|Minas de Riotinto|IZQESP|1|0.09
andalucia|huelva|Minas de Riotinto|PP|276|25.15
andalucia|huelva|Minas de Riotinto|PSOE|557|50.77
andalucia|huelva|Minas de Riotinto|VOX|53|4.83
andalucia|huelva|Minas de Riotinto|SUMAR|64|5.83
andalucia|huelva|Minas de Riotinto|PODEMOS|45|4.1
andalucia|huelva|Moguer|FO|11|0.2
andalucia|huelva|Moguer|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|158|2.92
andalucia|huelva|Moguer|IZQESP|1|0.01
andalucia|huelva|Moguer|PP|2.368|43.82
andalucia|huelva|Moguer|PSOE|1.752|32.42
andalucia|huelva|Moguer|VOX|711|13.15
andalucia|huelva|Moguer|SUMAR|138|2.55
andalucia|huelva|Moguer|PODEMOS|74|1.36
andalucia|huelva|Nerva|FO|4|0.27
andalucia|huelva|Nerva|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|51|3.45
andalucia|huelva|Nerva|IZQESP|4|0.27
andalucia|huelva|Nerva|PP|335|22.69
andalucia|huelva|Nerva|PSOE|762|51.62
andalucia|huelva|Nerva|VOX|75|5.08
andalucia|huelva|Nerva|SUMAR|131|8.87
andalucia|huelva|Nerva|PODEMOS|50|3.38
andalucia|huelva|Niebla|FO|1|0.08
andalucia|huelva|Niebla|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|58|4.84
andalucia|huelva|Niebla|IZQESP|3|0.25
andalucia|huelva|Niebla|PP|581|48.57
andalucia|huelva|Niebla|PSOE|374|31.27
andalucia|huelva|Niebla|VOX|110|9.19
andalucia|huelva|Niebla|SUMAR|23|1.92
andalucia|huelva|Niebla|PODEMOS|13|1.08
andalucia|huelva|Palos de la Frontera|FO|22|0.54
andalucia|huelva|Palos de la Frontera|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|270|6.72
andalucia|huelva|Palos de la Frontera|IZQESP|2|0.04
andalucia|huelva|Palos de la Frontera|PP|2.139|53.27
andalucia|huelva|Palos de la Frontera|PSOE|814|20.27
andalucia|huelva|Palos de la Frontera|VOX|424|10.56
andalucia|huelva|Palos de la Frontera|SUMAR|64|1.59
andalucia|huelva|Palos de la Frontera|PODEMOS|67|1.66
andalucia|huelva|Paterna del Campo|FO|3|0.23
