comunidad|provincia|municipio|partido|votos|porcentaje
cantabria|cantabria|Los Corrales de Buelna|PSOE|1.783|36.92
cantabria|cantabria|Los Corrales de Buelna|VOX|545|11.28
cantabria|cantabria|Los Corrales de Buelna|SUMAR|168|3.47
cantabria|cantabria|Los Corrales de Buelna|PODEMOS|98|2.02
cantabria|cantabria|Los Tojos|FO|0|0
cantabria|cantabria|Los Tojos|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|8|4.57
cantabria|cantabria|Los Tojos|IZQESP|0|0
cantabria|cantabria|Los Tojos|PP|91|52
cantabria|cantabria|Los Tojos|PSOE|39|22.28
cantabria|cantabria|Los Tojos|VOX|25|14.28
cantabria|cantabria|Los Tojos|SUMAR|1|0.57
cantabria|cantabria|Los Tojos|PODEMOS|1|0.57
cantabria|cantabria|Luena|FO|0|0
cantabria|cantabria|Luena|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|16|6.34
cantabria|cantabria|Luena|IZQESP|0|0
cantabria|cantabria|Luena|PP|116|46.03
cantabria|cantabria|Luena|PSOE|81|32.14
cantabria|cantabria|Luena|VOX|30|11.9
cantabria|cantabria|Luena|SUMAR|3|1.19
cantabria|cantabria|Luena|PODEMOS|0|0
cantabria|cantabria|Marina de Cudeyo|FO|9|0.36
cantabria|cantabria|Marina de Cudeyo|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|179|7.24
cantabria|cantabria|Marina de Cudeyo|IZQESP|5|0.2
cantabria|cantabria|Marina de Cudeyo|PP|1.116|45.18
cantabria|cantabria|Marina de Cudeyo|PSOE|712|28.82
cantabria|cantabria|Marina de Cudeyo|VOX|237|9.59
cantabria|cantabria|Marina de Cudeyo|SUMAR|61|2.46
cantabria|cantabria|Marina de Cudeyo|PODEMOS|66|2.67
cantabria|cantabria|Mazcuerras|FO|0|0
cantabria|cantabria|Mazcuerras|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|69|6.64
cantabria|cantabria|Mazcuerras|IZQESP|0|0
cantabria|cantabria|Mazcuerras|PP|424|40.84
cantabria|cantabria|Mazcuerras|PSOE|313|30.15
cantabria|cantabria|Mazcuerras|VOX|116|11.17
cantabria|cantabria|Mazcuerras|SUMAR|40|3.85
cantabria|cantabria|Mazcuerras|PODEMOS|27|2.6
