comunidad|provincia|municipio|partido|votos|porcentaje
cyl|leon|Cebanico|PSOE|36|48.64
cyl|leon|Cebanico|VOX|9|12.16
cyl|leon|Cebanico|SUMAR|1|1.35
cyl|leon|Cebanico|PODEMOS|1|1.35
cyl|leon|Cebrones del Río|FO|0|0
cyl|leon|Cebrones del Río|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|4|2.23
cyl|leon|Cebrones del Río|IZQESP|0|0
cyl|leon|Cebrones del Río|PP|107|59.77
cyl|leon|Cebrones del Río|PSOE|33|18.43
cyl|leon|Cebrones del Río|VOX|28|15.64
cyl|leon|Cebrones del Río|SUMAR|0|0
cyl|leon|Cebrones del Río|PODEMOS|1|0.55
cyl|leon|Chozas de Abajo|FO|8|0.71
cyl|leon|Chozas de Abajo|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|85|7.56
cyl|leon|Chozas de Abajo|IZQESP|4|0.35
cyl|leon|Chozas de Abajo|PP|466|41.49
cyl|leon|Chozas de Abajo|PSOE|314|27.96
cyl|leon|Chozas de Abajo|VOX|137|12.19
cyl|leon|Chozas de Abajo|SUMAR|34|3.02
cyl|leon|Chozas de Abajo|PODEMOS|25|2.22
cyl|leon|Cimanes de la Vega|FO|0|0
cyl|leon|Cimanes de la Vega|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|7|3.39
cyl|leon|Cimanes de la Vega|IZQESP|0|0
cyl|leon|Cimanes de la Vega|PP|113|54.85
cyl|leon|Cimanes de la Vega|PSOE|45|21.84
cyl|leon|Cimanes de la Vega|VOX|29|14.07
cyl|leon|Cimanes de la Vega|SUMAR|3|1.45
cyl|leon|Cimanes de la Vega|PODEMOS|0|0
cyl|leon|Cimanes del Tejar|FO|2|0.51
cyl|leon|Cimanes del Tejar|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|6|1.55
cyl|leon|Cimanes del Tejar|IZQESP|0|0
cyl|leon|Cimanes del Tejar|PP|212|54.92
cyl|leon|Cimanes del Tejar|PSOE|108|27.97
cyl|leon|Cimanes del Tejar|VOX|40|10.36
cyl|leon|Cimanes del Tejar|SUMAR|3|0.77
cyl|leon|Cimanes del Tejar|PODEMOS|5|1.29
cyl|leon|Cistierna|FO|2|0.16
cyl|leon|Cistierna|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|48|4.01
cyl|leon|Cistierna|IZQESP|5|0.41
cyl|leon|Cistierna|PP|521|43.59
cyl|leon|Cistierna|PSOE|442|36.98
cyl|leon|Cistierna|VOX|103|8.61
cyl|leon|Cistierna|SUMAR|14|1.17
cyl|leon|Cistierna|PODEMOS|15|1.25
cyl|leon|Congosto|FO|4|0.58
cyl|leon|Congosto|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|21|3.07
cyl|leon|Congosto|IZQESP|2|0.29
cyl|leon|Congosto|PP|293|42.83
cyl|leon|Congosto|PSOE|266|38.88
cyl|leon|Congosto|VOX|45|6.57
cyl|leon|Congosto|SUMAR|16|2.33
cyl|leon|Congosto|PODEMOS|14|2.04
cyl|leon|Corbillos de los Oteros|FO|0|0
cyl|leon|Corbillos de los Oteros|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|2|2.73
