comunidad|provincia|municipio|partido|votos|porcentaje
aragon|teruel|Castejón de Tornos|FO|0|0
aragon|teruel|Castejón de Tornos|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|0|0
aragon|teruel|Castejón de Tornos|IZQESP|0|0
aragon|teruel|Castejón de Tornos|PP|15|33.33
aragon|teruel|Castejón de Tornos|PSOE|15|33.33
aragon|teruel|Castejón de Tornos|VOX|12|26.66
aragon|teruel|Castejón de Tornos|SUMAR|0|0
aragon|teruel|Castejón de Tornos|PODEMOS|1|2.22
aragon|teruel|Castel de Cabra|FO|0|0
aragon|teruel|Castel de Cabra|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|0|0
aragon|teruel|Castel de Cabra|IZQESP|0|0
aragon|teruel|Castel de Cabra|PP|8|17.02
aragon|teruel|Castel de Cabra|PSOE|26|55.31
aragon|teruel|Castel de Cabra|VOX|1|2.12
aragon|teruel|Castel de Cabra|SUMAR|2|4.25
aragon|teruel|Castel de Cabra|PODEMOS|0|0
