comunidad|provincia|municipio|partido|votos|porcentaje
cylm|cuenca|Belinchón|PSOE|86|39.09
cylm|cuenca|Belinchón|VOX|27|12.27
cylm|cuenca|Belinchón|SUMAR|7|3.18
cylm|cuenca|Belinchón|PODEMOS|1|0.45
cylm|cuenca|Belmonte|FO|2|0.21
cylm|cuenca|Belmonte|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|16|1.75
cylm|cuenca|Belmonte|IZQESP|0|0
cylm|cuenca|Belmonte|PP|387|42.43
cylm|cuenca|Belmonte|PSOE|356|39.03
cylm|cuenca|Belmonte|VOX|87|9.53
cylm|cuenca|Belmonte|SUMAR|21|2.3
cylm|cuenca|Belmonte|PODEMOS|14|1.53
cylm|cuenca|Belmontejo|FO|1|1.17
cylm|cuenca|Belmontejo|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|4|4.7
cylm|cuenca|Belmontejo|IZQESP|0|0
cylm|cuenca|Belmontejo|PP|37|43.52
cylm|cuenca|Belmontejo|PSOE|26|30.58
cylm|cuenca|Belmontejo|VOX|5|5.88
cylm|cuenca|Belmontejo|SUMAR|0|0
cylm|cuenca|Belmontejo|PODEMOS|2|2.35
cylm|cuenca|Beteta|FO|0|0
cylm|cuenca|Beteta|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|4|3.1
cylm|cuenca|Beteta|IZQESP|1|0.77
cylm|cuenca|Beteta|PP|36|27.9
cylm|cuenca|Beteta|PSOE|57|44.18
cylm|cuenca|Beteta|VOX|13|10.07
cylm|cuenca|Beteta|SUMAR|2|1.55
cylm|cuenca|Beteta|PODEMOS|3|2.32
cylm|cuenca|Boniches|FO|0|0
cylm|cuenca|Boniches|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|3|4.34
cylm|cuenca|Boniches|IZQESP|0|0
cylm|cuenca|Boniches|PP|12|17.39
cylm|cuenca|Boniches|PSOE|39|56.52
cylm|cuenca|Boniches|VOX|8|11.59
cylm|cuenca|Boniches|SUMAR|4|5.79
cylm|cuenca|Boniches|PODEMOS|2|2.89
cylm|cuenca|Buciegas|FO|0|0
cylm|cuenca|Buciegas|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|0|0
cylm|cuenca|Buciegas|IZQESP|0|0
