comunidad|provincia|municipio|partido|votos|porcentaje
cylm|albacete|Férez|PP|119|33.52
cylm|albacete|Férez|PSOE|183|51.54
cylm|albacete|Férez|VOX|25|7.04
cylm|albacete|Férez|SUMAR|18|5.07
cylm|albacete|Férez|PODEMOS|2|0.56
cylm|albacete|Fuensanta|FO|0|0
cylm|albacete|Fuensanta|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|6|3.4
cylm|albacete|Fuensanta|IZQESP|0|0
cylm|albacete|Fuensanta|PP|68|38.63
cylm|albacete|Fuensanta|PSOE|66|37.5
cylm|albacete|Fuensanta|VOX|14|7.95
cylm|albacete|Fuensanta|SUMAR|10|5.68
cylm|albacete|Fuensanta|PODEMOS|8|4.54
cylm|albacete|Fuente-Álamo|FO|3|0.29
cylm|albacete|Fuente-Álamo|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|23|2.26
cylm|albacete|Fuente-Álamo|IZQESP|1|0.09
cylm|albacete|Fuente-Álamo|PP|472|46.54
cylm|albacete|Fuente-Álamo|PSOE|335|33.03
cylm|albacete|Fuente-Álamo|VOX|117|11.53
cylm|albacete|Fuente-Álamo|SUMAR|16|1.57
cylm|albacete|Fuente-Álamo|PODEMOS|29|2.85
cylm|albacete|Fuentealbilla|FO|1|0.12
cylm|albacete|Fuentealbilla|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|35|4.39
cylm|albacete|Fuentealbilla|IZQESP|2|0.25
cylm|albacete|Fuentealbilla|PP|274|34.42
cylm|albacete|Fuentealbilla|PSOE|355|44.59
cylm|albacete|Fuentealbilla|VOX|69|8.66
cylm|albacete|Fuentealbilla|SUMAR|27|3.39
cylm|albacete|Fuentealbilla|PODEMOS|14|1.75
cylm|albacete|Gineta, La|FO|0|0
cylm|albacete|Gineta, La|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|74|6.53
cylm|albacete|Gineta, La|IZQESP|1|0.08
cylm|albacete|Gineta, La|PP|438|38.69
cylm|albacete|Gineta, La|PSOE|429|37.89
cylm|albacete|Gineta, La|VOX|138|12.19
cylm|albacete|Gineta, La|SUMAR|21|1.85
cylm|albacete|Gineta, La|PODEMOS|11|0.97
cylm|albacete|Golosalvo|FO|0|0
cylm|albacete|Golosalvo|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|0|0
cylm|albacete|Golosalvo|IZQESP|0|0
cylm|albacete|Golosalvo|PP|22|40
cylm|albacete|Golosalvo|PSOE|17|30.9
cylm|albacete|Golosalvo|VOX|13|23.63
cylm|albacete|Golosalvo|SUMAR|0|0
cylm|albacete|Golosalvo|PODEMOS|1|1.81
cylm|albacete|Hellín|FO|26|0.26
cylm|albacete|Hellín|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|571|5.75
cylm|albacete|Hellín|IZQESP|8|0.08
cylm|albacete|Hellín|PP|4.278|43.13
cylm|albacete|Hellín|PSOE|2.721|27.43
cylm|albacete|Hellín|VOX|1.727|17.41
cylm|albacete|Hellín|SUMAR|177|1.78
cylm|albacete|Hellín|PODEMOS|167|1.68
cylm|albacete|Herrera, La|FO|0|0
cylm|albacete|Herrera, La|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|8|5.51
cylm|albacete|Herrera, La|IZQESP|0|0
cylm|albacete|Herrera, La|PP|72|49.65
cylm|albacete|Herrera, La|PSOE|34|23.44
cylm|albacete|Herrera, La|VOX|22|15.17
cylm|albacete|Herrera, La|SUMAR|2|1.37
cylm|albacete|Herrera, La|PODEMOS|3|2.06
cylm|albacete|Higueruela|FO|2|0.3
cylm|albacete|Higueruela|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|17|2.58
cylm|albacete|Higueruela|IZQESP|0|0
cylm|albacete|Higueruela|PP|278|42.31
cylm|albacete|Higueruela|PSOE|308|46.87
cylm|albacete|Higueruela|VOX|28|4.26
cylm|albacete|Higueruela|SUMAR|14|2.13
cylm|albacete|Higueruela|PODEMOS|0|0
cylm|albacete|Hoya-Gonzalo|FO|0|0
cylm|albacete|Hoya-Gonzalo|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|11|3.05
cylm|albacete|Hoya-Gonzalo|IZQESP|0|0
cylm|albacete|Hoya-Gonzalo|PP|152|42.22
cylm|albacete|Hoya-Gonzalo|PSOE|159|44.16
cylm|albacete|Hoya-Gonzalo|VOX|19|5.27
cylm|albacete|Hoya-Gonzalo|SUMAR|6|1.66
cylm|albacete|Hoya-Gonzalo|PODEMOS|8|2.22
cylm|albacete|Jorquera|FO|0|0
cylm|albacete|Jorquera|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|1|0.55
cylm|albacete|Jorquera|IZQESP|1|0.55
cylm|albacete|Jorquera|PP|115|64.24
cylm|albacete|Jorquera|PSOE|40|22.34
cylm|albacete|Jorquera|VOX|15|8.37
cylm|albacete|Jorquera|SUMAR|3|1.67
cylm|albacete|Jorquera|PODEMOS|2|1.11
cylm|albacete|Letur|FO|1|0.23
cylm|albacete|Letur|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|30|6.97
cylm|albacete|Letur|IZQESP|1|0.23
cylm|albacete|Letur|PP|146|33.95
cylm|albacete|Letur|PSOE|183|42.55
cylm|albacete|Letur|VOX|35|8.13
cylm|albacete|Letur|SUMAR|5|1.16
cylm|albacete|Letur|PODEMOS|16|3.72
cylm|albacete|Lezuza|FO|1|0.15
cylm|albacete|Lezuza|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|26|4.04
cylm|albacete|Lezuza|IZQESP|0|0
cylm|albacete|Lezuza|PP|285|44.32
cylm|albacete|Lezuza|PSOE|246|38.25
cylm|albacete|Lezuza|VOX|64|9.95
cylm|albacete|Lezuza|SUMAR|6|0.93
cylm|albacete|Lezuza|PODEMOS|7|1.08
cylm|albacete|Liétor|FO|0|0
cylm|albacete|Liétor|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|5|1.11
cylm|albacete|Liétor|IZQESP|0|0
cylm|albacete|Liétor|PP|169|37.72
cylm|albacete|Liétor|PSOE|202|45.08
cylm|albacete|Liétor|VOX|62|13.83
cylm|albacete|Liétor|SUMAR|3|0.66
cylm|albacete|Liétor|PODEMOS|2|0.44
cylm|albacete|Madrigueras|FO|7|0.32
cylm|albacete|Madrigueras|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|67|3.11
cylm|albacete|Madrigueras|IZQESP|2|0.09
cylm|albacete|Madrigueras|PP|692|32.21
cylm|albacete|Madrigueras|PSOE|816|37.98
cylm|albacete|Madrigueras|VOX|157|7.3
cylm|albacete|Madrigueras|SUMAR|300|13.96
cylm|albacete|Madrigueras|PODEMOS|54|2.51
cylm|albacete|Mahora|FO|2|0.27
cylm|albacete|Mahora|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|34|4.71
cylm|albacete|Mahora|IZQESP|1|0.13
cylm|albacete|Mahora|PP|336|46.6
cylm|albacete|Mahora|PSOE|209|28.98
cylm|albacete|Mahora|VOX|109|15.11
cylm|albacete|Mahora|SUMAR|9|1.24
cylm|albacete|Mahora|PODEMOS|6|0.83
cylm|albacete|Masegoso|FO|0|0
cylm|albacete|Masegoso|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|0|0
cylm|albacete|Masegoso|IZQESP|0|0
cylm|albacete|Masegoso|PP|38|63.33
cylm|albacete|Masegoso|PSOE|19|31.66
cylm|albacete|Masegoso|VOX|3|5
cylm|albacete|Masegoso|SUMAR|0|0
cylm|albacete|Masegoso|PODEMOS|0|0
cylm|albacete|Minaya|FO|0|0
